queue_name,queue_slug,scenario_id,priority,metric,n,mean,std,ci95_low,ci95_high
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_2,alta,mean_waiting_time,30,0.0034085538954918295,2.307110593825129e-05,0.003400298006261168,0.003416809784722491
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_2,alta,mean_system_time,30,0.007407784277037459,3.304788119935728e-05,0.007395958244630508,0.007419610309444409
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_2,baixa,arrivals,30,125977.36666666667,346.1751085030904,125853.4894950277,126101.24383830564
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_2,baixa,accepted,30,104164.43333333333,315.90916234033904,104051.38669143358,104277.47997523309
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_2,baixa,served,30,104163.6,315.7603412454583,104050.6066130451,104276.5933869549
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_2,baixa,dropped,30,21812.933333333334,160.91332713785616,21755.351238736614,21870.515427930055
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_2,baixa,loss_probability,30,0.17314949061138746,0.0011655296079197248,0.17273241119769156,0.17356657002508336
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_2,baixa,throughput,30,115.73733333333334,0.35084482360606506,115.61178512560566,115.86288154106101
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_2,baixa,mean_waiting_time,30,0.003406624048320421,1.7034567733113617e-05,0.0034005283065439676,0.0034127197900968745
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_2,baixa,mean_system_time,30,0.007404872850110403,2.673596144222653e-05,0.007395305509180453,0.007414440191040353
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_10,alta,arrivals,30,54008.666666666664,206.62348455056141,53934.72740231287,54082.60593102046
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_10,alta,accepted,30,53014.63333333333,207.4609200146701,52940.39439654736,53088.872270119304
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_10,alta,served,30,53013.63333333333,207.36881741665408,52939.42735503878,53087.83931162788
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_10,alta,dropped,30,994.0333333333333,47.55576279182833,977.0157221733065,1011.0509444933601
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_10,alta,loss_probability,30,0.018405013574420547,0.0008772619165065106,0.018091089429286805,0.01871893771955429
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_10,alta,throughput,30,58.90403703703704,0.2304097971296148,58.8215859500431,58.986488124030984
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_10,alta,mean_waiting_time,30,0.011859291393329465,0.0001489422718501628,0.01180599308585131,0.011912589700807621
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_10,alta,mean_system_time,30,0.015858905927952683,0.00015657627867138928,0.01580287582621764,0.015914936029687726
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_10,baixa,arrivals,30,125941.4,392.7933211034122,125800.84071522826,126081.95928477173
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_10,baixa,accepted,30,123612.8,378.12918792209194,123477.48820789432,123748.11179210569
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_10,baixa,served,30,123610.66666666667,378.33595117834494,123475.28088527998,123746.05244805336
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_10,baixa,dropped,30,2328.6,98.6993344490714,2293.2808967661776,2363.919103233822
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_10,baixa,loss_probability,30,0.018489085748386935,0.0007694978488403397,0.018213724479609384,0.018764447017164485
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_10,baixa,throughput,30,137.3451851851852,0.4203732790870524,137.19475653919997,137.4956138311704
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_10,baixa,mean_waiting_time,30,0.011871029806418179,0.0001478191646887552,0.011818133397676199,0.011923926215160158
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_10,baixa,mean_system_time,30,0.015873772890959884,0.00015597678047092568,0.015817957316900725,0.015929588465019042
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_20,alta,arrivals,30,54026.566666666666,222.3941334089383,53946.98394809707,54106.14938523626
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_20,alta,accepted,30,53923.4,225.07647742413062,53842.85741695199,54003.94258304801
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_20,alta,served,30,53922.066666666666,224.99209692378292,53841.55427879291,54002.57905454042
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_20,alta,dropped,30,103.16666666666667,23.419831462824973,94.78598760969649,111.54734572363685
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_20,alta,loss_probability,30,0.001909689354912601,0.00043337322000593965,0.0017546087398142116,0.0020647699700109905
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_20,alta,throughput,30,59.913407407407426,0.24999121880420316,59.82394919865881,60.00286561615604
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_20,alta,mean_waiting_time,30,0.015305358041764559,0.00031186264112682697,0.015193759428884202,0.015416956654644915
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_20,alta,mean_system_time,30,0.01930590898257884,0.0003211198080548459,0.01919099773505704,0.019420820230100642
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_20,baixa,arrivals,30,125999.83333333333,333.5865790872385,125880.46090909191,126119.20575757475
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_20,baixa,accepted,30,125764.73333333334,330.95972599379076,125646.30091639902,125883.16575026765
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_20,baixa,served,30,125762.16666666667,330.40863762331026,125643.93145417306,125880.40187916029
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_20,baixa,dropped,30,235.1,38.51855799929207,221.31631104212823,248.88368895787175
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_20,baixa,loss_probability,30,0.0018657897759160888,0.00030524785001632266,0.0017565582356346117,0.001975021316197566
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_20,baixa,throughput,30,139.73574074074077,0.36712070847034256,139.60436828241453,139.867113199067
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_20,baixa,mean_waiting_time,30,0.015283276486628356,0.0002859800911671923,0.015180939825300981,0.01538561314795573
Fila M/M/1/J/J+1/∞/FCFS,mm1_buffer_finito_fcfs,buffer_K_20,baixa,mean_system_time,30,0.019282992474483587,0.00029066176499412794,0.019178980497693107,0.019387004451274066
