queue_name,queue_slug,scenario_id,metric,n,mean,std,ci95_low,ci95_high
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,throughput_total,30,124.97670370370369,0.37570520985371636,124.84225932100975,125.11114808639763
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,throughput_high,30,37.48303703703703,0.1893957439753039,37.41526264047347,37.550811433600586
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,throughput_low,30,87.49366666666667,0.34913359283368195,87.36873081500649,87.61860251832685
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,server_utilization,30,0.24967597545498718,0.00107948310790888,0.24928968738587082,0.25006226352410355
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,mean_system_occupancy,30,0.5325838715116986,0.002568817053503595,0.5316646321347774,0.5335031108886198
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,mean_queue_occupancy,30,0.033231920601724085,0.0007468937003630407,0.03296464812359582,0.03349919307985235
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,mean_waiting_time,30,0.0002659029501955863,5.8313834654915885e-06,0.00026381621642211823,0.0002679896839690544
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,mean_system_time,30,0.0042614226108108845,1.4485726916241724e-05,0.004256238960006879,0.0042666062616148895
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,mean_service_time,30,0.003995519660615316,1.1190122880909898e-05,0.003991515326569539,0.0039995239946610936
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,p50_system_time,30,0.003012081106784355,1.2745426054075254e-05,0.0030075202146458654,0.0030166419989228446
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,p95_system_time,30,0.012549864540551374,6.377189210184428e-05,0.01252704406204325,0.012572685019059497
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,p99_system_time,30,0.01906588990632182,0.00013328266404930123,0.01901819531752735,0.019113584495116288
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,mean_waiting_time_high,30,0.00026682004961497773,8.748231046853663e-06,0.00026368953533966024,0.0002699505638902952
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,mean_waiting_time_low,30,0.0002655097903742336,6.09874574940837e-06,0.00026332738223619966,0.00026769219851226753
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,mean_system_time_high,30,0.004253322516529724,2.3625379972496015e-05,0.00424486828288322,0.004261776750176228
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,mean_system_time_low,30,0.004264884443726662,1.5151957340308457e-05,0.0042594623854272425,0.004270306502026082
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,little_law_error_abs,30,4.646050805579005e-06,5.8204031078345915e-06,2.563246302635341e-06,6.728855308522669e-06
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,little_law_error_rel,30,8.710808360467673e-06,1.090477947148327e-05,4.808583142382581e-06,1.2613033578552764e-05
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,mean_residence_time_admitted,30,0.0042614226108108845,1.4485726916241724e-05,0.004256238960006879,0.0042666062616148895
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,departed_admitted_total,30,112479.03333333334,338.13468886834426,112358.03338890879,112600.03327775789
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,admitted_departure_rate,30,124.97670370370369,0.37570520985371636,124.84225932100975,125.11114808639763
Fila M/M/m/∞/∞/∞/FCFS,mmm_buffer_infinito_fcfs,rho_0_50,little_law_error_admitted,30,4.646050805579005e-06,5.8204031078345915e-06,2.563246302635341e-06,6.728855308522669e-06
